sequence,opportunity,z0,plan,action,observed,y,lambda,alpha
23,1,-1.9675535684550622,-0.5404254517956238,0.5277214278262202,0,-1,2.0,0.9468387812376022
24,1,0.9220851072721199,1.3400291224618321,1.2987036066457431,0,-1,2.0,0.9468387812376022
25,1,-0.2418622852233993,0.5956811473586507,-0.023020800219507365,0,-1,2.0,0.9468387812376022
26,1,-0.7848504973379977,0.38459175857623684,0.2482139769406904,1,0,2.0,0.9468387812376022
27,1,-0.3395573022425437,0.3566121056237259,0.37605032648456427,1,1,2.0,0.9468387812376022
28,1,-1.9190553478470025,-0.6280651573335185,-0.6046400647785114,0,-1,2.0,0.9468387812376022
29,1,-1.7279525152028383,-0.7192711121823787,-0.8878118054044235,0,-1,2.0,0.9468387812376022
30,1,0.3755328715782907,1.0382604898459271,1.1765160366704015,1,0,2.0,0.9468387812376022
31,1,2.0900391753177594,1.9878976045340555,1.1763350788667872,1,0,2.0,0.9468387812376022
32,1,-0.9917649893668217,0.12654329173715304,0.55407160469937,0,-1,2.0,0.9468387812376022
33,1,1.0009859476754397,1.3961463299624384,1.0355509831629002,1,1,2.0,0.9468387812376022
34,1,0.4973724872575924,1.0917827472364594,1.2861126919268115,1,0,2.0,0.9468387812376022
35,1,-1.1252858757455877,-0.22745927960293033,0.8203344022415685,0,-1,2.0,0.9468387812376022
36,1,-1.3930587013054074,-0.08975376929802173,0.6242650142002921,0,-1,2.0,0.9468387812376022
37,1,0.12207083597444915,0.7339770367010108,1.5725596954247911,0,-1,2.0,0.9468387812376022
38,1,-0.7924742742957518,0.15714666923671716,0.6648552247896867,1,0,2.0,0.9468387812376022
39,1,2.6409401988491035,2.6900330123685565,2.71125159332358,1,0,2.0,0.9468387812376022
40,1,0.30724692922636626,1.241389073776912,1.949207992777063,0,-1,2.0,0.9468387812376022
41,1,-0.11319500617021658,0.8916745177549373,1.0006886866843416,0,-1,2.0,0.9468387812376022
42,1,1.0144490071784216,1.3307466024418453,1.33414054598698,1,0,2.0,0.9468387812376022
43,1,-2.473891857657584,-0.9695565296792601,-0.9621297757582283,0,-1,2.0,0.9468387812376022
44,1,-0.2606568098260684,0.5749838062495308,1.3007656974180313,0,-1,2.0,0.9468387812376022
45,1,1.2646590416038248,1.6286266432382952,0.8452271755298245,1,0,2.0,0.9468387812376022
46,1,0.8461430068948546,1.1518442553626143,1.8162218474343863,1,0,2.0,0.9468387812376022
47,1,0.9333366128274372,1.5090846967612503,1.8590328666854596,1,0,2.0,0.9468387812376022
48,1,1.146288623708739,1.450230942460327,0.9605451935410771,1,0,2.0,0.9468387812376022
49,1,1.966557369881413,2.096452062336571,1.9259221851319794,1,0,2.0,0.9468387812376022
50,1,-1.2465374752146772,-0.3923398935977804,-0.30198412615280856,0,-1,2.0,0.9468387812376022
51,1,0.7480712524103785,1.6173785919350805,1.388142279425336,1,0,2.0,0.9468387812376022
52,1,0.7595816090379143,1.2090563623701496,0.6598362721845666,1,0,2.0,0.9468387812376022
53,1,-0.8863156386567699,0.07735196630696028,-0.40507968076881407,1,0,2.0,0.9468387812376022
54,1,0.6996675147774519,1.2846869907095104,1.7003390242351344,1,0,2.0,0.9468387812376022
55,1,-0.2272699002463027,0.691457641638298,0.9277262606769028,1,0,2.0,0.9468387812376022
56,1,-0.008651972718520473,0.5113490423835584,0.5248735162233449,1,0,2.0,0.9468387812376022
57,1,0.2523024585183168,0.7792976566389053,0.703851820293963,1,0,2.0,0.9468387812376022
58,1,-0.06034563250406487,0.6180617083035289,0.605215179172234,1,1,2.0,0.9468387812376022
59,1,0.27972522702732183,0.7610713135606701,0.8022506346815501,0,-1,2.0,0.9468387812376022
60,1,0.2539264024197473,0.8132973861547786,1.1251951385623011,1,0,2.0,0.9468387812376022
61,1,-1.1205899421011274,0.18136565813447741,0.5843417755374611,0,-1,2.0,0.9468387812376022
62,1,0.16896426637221695,0.6812493990284614,0.7752258271001251,1,0,2.0,0.9468387812376022
63,1,0.5384973470040648,1.3515058180918056,1.3198978915263524,1,0,2.0,0.9468387812376022
64,1,-0.7222279798612354,0.3885073426074581,0.08364376456063288,1,0,2.0,0.9468387812376022
65,1,-2.105271330729815,-0.6633171964081007,-0.7703823485126887,0,-1,2.0,0.9468387812376022
66,1,0.6680085931095179,1.131110122757394,2.0895854288627094,1,0,2.0,0.9468387812376022
67,1,-0.39915899783266007,0.3578917317357773,0.27563707660415515,1,0,2.0,0.9468387812376022
68,1,-0.9150622768444907,0.024312013837510277,-0.5132949441664301,0,-1,2.0,0.9468387812376022
69,1,-0.12635014246476434,0.773399003577164,0.30477472712441717,0,-1,2.0,0.9468387812376022
70,1,0.3811979727025627,1.3538715776054864,1.1790450123428886,1,0,2.0,0.9468387812376022
71,1,-1.2164679783261543,-0.1937677005445922,0.12256341112858804,0,-1,2.0,0.9468387812376022
72,1,-0.4489816294762172,0.3160260552675807,0.7019534526425102,0,-1,2.0,0.9468387812376022
73,1,-1.0468005728318228,0.05148165732568797,-0.27874012179938235,0,-1,2.0,0.9468387812376022
74,1,-0.54901422155885,0.2394164925082207,0.2632286360911833,0,-1,2.0,0.9468387812376022
75,1,-1.5831341985136398,-0.4134558437145684,-0.19283769762938818,0,-1,2.0,0.9468387812376022
76,1,0.21057656725297036,0.7036365886660064,0.14903745210095798,1,0,2.0,0.9468387812376022
77,1,0.8278339772686797,1.1499816248109864,1.442360577587496,1,0,2.0,0.9468387812376022
78,1,1.2406588278121742,1.5638759029569165,2.062155245597916,1,1,2.0,0.9468387812376022
79,1,1.783580102003108,2.2101610189378884,1.9246555600624307,1,0,2.0,0.9468387812376022
80,1,1.8577578957545633,2.3357129783260437,3.3212018113501083,1,0,2.0,0.9468387812376022
81,1,1.6600362110879832,1.7015240112877048,1.5117023020643634,1,0,2.0,0.9468387812376022
82,1,0.2782613483033348,0.7828085746073237,1.3143920001351526,1,0,2.0,0.9468387812376022
83,1,-0.14683623521103623,0.7492137566069135,0.745929201533693,0,-1,2.0,0.9468387812376022
84,1,0.37522228366086485,0.9526284179891465,0.9801494874885021,1,0,2.0,0.9468387812376022
85,1,-1.5499529324896741,-0.2875275818217029,-0.4235984116643712,1,0,2.0,0.9468387812376022
86,1,0.6143102877512443,1.2927693107428024,1.0159341063026177,0,-1,2.0,0.9468387812376022
87,1,-0.5075283818321054,0.5509876727547729,0.42963301709343876,1,0,2.0,0.9468387812376022
88,1,-0.5919688490032233,0.2227982967154183,0.38633982574266273,1,0,2.0,0.9468387812376022
89,1,-0.25137566219622115,0.6307687664332575,0.36416709196624847,1,0,2.0,0.9468387812376022
90,1,-1.3479953157234048,-0.4275539590711916,-0.4735273003785855,0,-1,2.0,0.9468387812376022
91,1,-0.2319685623374589,0.8989917316153366,1.555936335948168,1,1,2.0,0.9468387812376022
92,1,-1.4900329169538145,-0.062384803847475495,0.08569253051689724,0,-1,2.0,0.9468387812376022
93,1,0.02747663431183603,0.6843855110539354,0.2623834758549502,1,0,2.0,0.9468387812376022
94,1,-0.6249701330511929,0.32629494017796856,0.49899044442147034,0,-1,2.0,0.9468387812376022
95,1,-0.3570164586222714,0.8315351573435783,0.21937535590777957,0,-1,2.0,0.9468387812376022
96,1,-1.125450487607805,-0.43429248380941976,0.25588819241509775,1,0,2.0,0.9468387812376022
97,1,0.5815774181741518,1.4847949278097439,1.4706803900345142,0,-1,2.0,0.9468387812376022
98,1,-1.091695502711413,-0.0701465134269625,0.5030932721521904,0,-1,2.0,0.9468387812376022
99,1,0.9148233051050695,1.280143309550439,1.3854168915827347,1,0,2.0,0.9468387812376022
100,1,0.23004159414971537,0.9859123678677146,0.9082888960948579,1,0,2.0,0.9468387812376022
101,1,1.6072552430343594,1.9267624045416913,1.572145116660702,1,0,2.0,0.9468387812376022
102,1,-0.7572700069260097,0.0717112350411018,-0.3383256993823599,1,1,2.0,0.9468387812376022
103,1,-0.37646229494680045,0.6734477839087701,-0.7967492841402449,0,-1,2.0,0.9468387812376022
104,1,-0.9250370473618156,0.02332955943860293,0.44991490200602124,1,0,2.0,0.9468387812376022
105,1,-2.6993741924682544,-1.1157539598354351,-0.8523331575052597,0,-1,2.0,0.9468387812376022
106,1,-1.986672763891651,-0.8352702203552212,-1.3380696008889834,0,-1,2.0,0.9468387812376022
107,1,-0.817217521477485,0.2578941919537132,1.3190295482117058,1,0,2.0,0.9468387812376022
108,1,1.8478692224103952,2.01853690397567,1.1157233266498237,1,0,2.0,0.9468387812376022
109,1,-0.25147284713080287,0.7066124884193672,0.36922753497307326,0,-1,2.0,0.9468387812376022
110,1,0.8280866125449794,1.2064826977123682,1.0418594330802589,1,0,2.0,0.9468387812376022
111,1,-0.9717702736664826,0.09769176136966448,0.534658535557969,0,-1,2.0,0.9468387812376022
112,1,0.5735033903493252,1.23731029040148,0.6067328021938903,1,0,2.0,0.9468387812376022
113,1,0.956005097465596,1.225240818720619,1.4812649937169935,1,0,2.0,0.9468387812376022
114,1,1.1169881810399231,1.5930736200287339,1.6851938703161833,1,0,2.0,0.9468387812376022
115,1,0.8294618762472201,1.2023432211778418,-0.44357517716972095,1,0,2.0,0.9468387812376022
116,1,1.9045765230294338,2.228974537392044,2.1773437322889557,1,0,2.0,0.9468387812376022
117,1,1.6184707962706693,2.005847163424318,2.4513753168900076,1,0,2.0,0.9468387812376022
118,1,1.5731049420564027,1.9291804992647323,1.395671586532626,1,0,2.0,0.9468387812376022
119,1,0.4365790628299318,0.5587381574784055,0.030034060430896847,1,0,2.0,0.9468387812376022
120,1,0.7810243109266051,1.2604577248866107,1.0566620538219873,1,0,2.0,0.9468387812376022
121,1,-0.5635011628113216,0.5714573753053424,0.83107308315397,0,-1,2.0,0.9468387812376022
122,1,-0.29322886019722616,0.35601266482688765,0.2838524699787239,1,1,2.0,0.9468387812376022
123,1,1.2116933715336464,1.722063531426897,1.611571877821071,1,0,2.0,0.9468387812376022
124,1,0.8169511404554103,1.2545904778324397,1.64771127104471,1,0,2.0,0.9468387812376022
125,1,1.2412134510482407,1.6516684841596745,1.7640741742068884,1,0,2.0,0.9468387812376022
126,1,0.10573039471603413,0.9320429787022344,0.6082951232947618,1,0,2.0,0.9468387812376022
127,1,1.3760903102191215,1.4882117659960132,2.4054633057306254,1,0,2.0,0.9468387812376022
128,1,1.2671156811981612,1.7344435271794134,1.6591776509696443,1,0,2.0,0.9468387812376022
129,1,-0.4259511220400539,0.6886599525031837,0.996334777201251,0,-1,2.0,0.9468387812376022
130,1,2.0821078329885405,1.7917730893103967,1.8676551268630481,1,0,2.0,0.9468387812376022
131,1,-1.4128002868536345,0.16520669753584472,0.30223127418928303,1,0,2.0,0.9468387812376022
132,1,-1.5400528548170311,-0.5514538447925303,-0.11935885108805205,0,-1,2.0,0.9468387812376022
133,1,-1.2660987485695925,0.14004771460925008,0.4058681892212617,1,1,2.0,0.9468387812376022
134,1,-0.6120976009886647,0.6456951260682059,0.3083694866578841,0,-1,2.0,0.9468387812376022
135,1,0.6249787285014731,1.4571673713484206,1.2201661337895506,1,0,2.0,0.9468387812376022
136,1,-1.154527875890051,-0.12106084241686955,-0.13512492868839343,0,-1,2.0,0.9468387812376022
137,1,1.2083582646117446,1.726414810131568,1.3020219911124284,1,0,2.0,0.9468387812376022
138,1,-1.201285106887745,0.1326598386922248,0.10214790892622377,0,-1,2.0,0.9468387812376022
139,1,-1.6237426851397936,-0.3504800499900468,0.37495031076076024,0,-1,2.0,0.9468387812376022
140,1,0.18077272342099465,0.7318935285095449,0.24033951379741847,0,-1,2.0,0.9468387812376022
141,1,0.3067276185229573,1.1077996941584634,2.0275392506570924,1,0,2.0,0.9468387812376022
142,1,-2.099846095297905,-0.5093215027165576,-0.3335907394220571,0,-1,2.0,0.9468387812376022
143,1,-0.3039143195228875,0.6869780271331372,0.3708255679506933,0,-1,2.0,0.9468387812376022
144,1,-1.665882956606575,-0.6309179401431304,-1.1402625557758161,0,-1,2.0,0.9468387812376022
145,1,0.6528687311601098,1.2395225362842754,1.2254596192044869,1,0,2.0,0.9468387812376022
146,1,0.5648914747463989,1.4101276988969214,0.20635464830096883,1,0,2.0,0.9468387812376022
147,1,0.1868749092457875,1.052361837411072,1.331492516407573,1,0,2.0,0.9468387812376022
148,1,-1.3838576663655358,-0.22094022190404317,-0.5723240612029974,0,-1,2.0,0.9468387812376022
149,1,1.8437031354345976,2.1746845253430696,2.0232022421256444,1,0,2.0,0.9468387812376022
150,1,0.7941992799523389,1.195717722655455,0.927215899156419,1,0,2.0,0.9468387812376022
151,1,2.219486566531916,2.1807200321287907,2.034840445315245,1,1,2.0,0.9468387812376022
152,1,1.1517589073371866,1.482847574078783,1.800851730149276,1,0,2.0,0.9468387812376022
153,1,0.3303137822043568,1.0193551754466263,0.9367525902223365,1,0,2.0,0.9468387812376022
154,1,-1.195142528142318,-0.0757190912219252,0.12544848017120175,0,-1,2.0,0.9468387812376022
155,1,-0.5878570301148732,0.38179287259582395,-0.7166520997009036,1,0,2.0,0.9468387812376022
156,1,0.11663287015903048,0.9911341043466786,1.4144284850470745,1,0,2.0,0.9468387812376022
157,1,-0.10707336188787797,0.9255787627807919,1.094788934574835,1,0,2.0,0.9468387812376022
158,1,-1.1729402930925936,0.25693680667416047,-0.7409127469082335,0,-1,2.0,0.9468387812376022
159,1,-1.606968436102064,-0.4366795483262398,-0.394643743213086,0,-1,2.0,0.9468387812376022
160,1,0.35443804650796273,0.7621099326473261,-0.11857171368821462,0,-1,2.0,0.9468387812376022
161,1,-0.11140730734537174,0.5603908165579506,0.7608644684502414,1,1,2.0,0.9468387812376022
162,1,0.26029167162974776,0.7665106302574537,-0.05733473394060906,1,0,2.0,0.9468387812376022
163,1,-0.9018568167022765,0.451939338618834,-0.303624945784623,1,0,2.0,0.9468387812376022
164,1,-0.16793614385237216,0.5773863502397795,0.7912275807426054,0,-1,2.0,0.9468387812376022
165,1,-1.2305453867349172,-0.027815874660515605,0.02700325873893633,0,-1,2.0,0.9468387812376022
166,1,2.803715071779371,2.4166950092285724,2.1932902220997588,1,0,2.0,0.9468387812376022
167,1,-0.03896001018575026,0.716490660253148,0.6321043596621208,1,0,2.0,0.9468387812376022
168,1,-0.5881082544573617,0.4977931825130172,-1.0137657005882295,1,0,2.0,0.9468387812376022
169,1,0.9057308720546233,1.1417014501541103,1.0439253304971698,0,-1,2.0,0.9468387812376022
170,1,1.1280614453632238,1.2879444923306314,1.5017744485218838,1,0,2.0,0.9468387812376022
171,1,-0.9583162428605411,0.2841213771211476,-0.07601181781722643,0,-1,2.0,0.9468387812376022
172,1,-0.04316024854668925,0.7059832005407578,0.6003849001661973,0,-1,2.0,0.9468387812376022
173,1,-0.11145286365764905,0.6037594420848983,0.07063342631716729,1,0,2.0,0.9468387812376022
174,1,1.353116884245605,1.6437393708477732,2.011547166232372,1,0,2.0,0.9468387812376022
175,1,0.41103515040761407,0.8332273273705818,0.7861390517264204,1,0,2.0,0.9468387812376022
176,1,0.008757304521619297,0.7702779902088441,0.9056490492826756,0,-1,2.0,0.9468387812376022
177,1,-2.6779852162763302,-1.0460008045333824,-0.5685320755631386,0,-1,2.0,0.9468387812376022
178,1,1.1359946430709895,1.4506144615184762,1.1375260868468955,1,0,2.0,0.9468387812376022
179,1,0.40175439742952396,0.9043453013830681,1.7521801524693554,1,0,2.0,0.9468387812376022
180,1,0.9237024368426718,1.3963673230298965,1.2106115994636852,1,1,2.0,0.9468387812376022
181,1,0.662318661563694,1.3564472094555993,1.4057374630812667,1,0,2.0,0.9468387812376022
182,1,-0.1242241842947244,0.5560649956232973,0.6742136251148256,1,0,2.0,0.9468387812376022
183,1,0.4083565861013663,1.3689189563764914,1.5507225480162379,1,0,2.0,0.9468387812376022
184,1,0.28088608358652345,1.1503517664833076,2.253965842055785,1,0,2.0,0.9468387812376022
185,1,-0.9382578079391082,0.02391863086609501,-0.01577968074702992,0,-1,2.0,0.9468387812376022
186,1,0.1752954884453057,0.9748730266313879,1.4102313302912108,0,-1,2.0,0.9468387812376022
187,1,-0.5622575893495861,0.07621921334305021,-0.09688162111535104,1,0,2.0,0.9468387812376022
188,1,0.08820997219139243,0.6214996916204593,0.5527979586497733,1,0,2.0,0.9468387812376022
189,1,0.9705136835769405,1.7237157994709091,2.045065082351427,0,-1,2.0,0.9468387812376022
190,1,-0.5318848061611549,0.4896541518125493,0.01470381083965644,0,-1,2.0,0.9468387812376022
191,1,-0.011478814704140555,0.7147608108075617,0.6335893499258706,0,-1,2.0,0.9468387812376022
192,1,-0.05559142080571666,0.33473986801417205,0.23803886016601805,0,-1,2.0,0.9468387812376022
193,1,-0.47441953521758257,0.47680242038424325,0.28547643545712587,0,-1,2.0,0.9468387812376022
194,1,0.1074370917878236,0.9403764157890709,1.08816994294833,1,0,2.0,0.9468387812376022
195,1,-0.01591787609903139,0.9571199239156035,1.2483444795419154,1,0,2.0,0.9468387812376022
196,1,0.8629314025037891,1.4461545767514636,0.892541087844143,1,0,2.0,0.9468387812376022
197,1,0.4121825988184229,1.2399514040757196,2.3038010385878067,1,0,2.0,0.9468387812376022
198,1,0.9270784494226015,1.3143024599205237,1.6655370972136125,1,0,2.0,0.9468387812376022
199,1,-0.3837847250666152,0.7621993471858253,0.3798974426666304,0,-1,2.0,0.9468387812376022
200,1,1.3697192153810818,1.4985127775982197,1.6812349297252085,1,0,2.0,0.9468387812376022
201,1,0.8512896858720305,1.5251656899305912,1.6739558450425145,1,0,2.0,0.9468387812376022
202,1,-0.09367632331525921,0.3471538734657972,-0.4306013991549724,1,0,2.0,0.9468387812376022
203,1,0.6433743256165885,0.7891818719752912,0.19665554817771913,1,0,2.0,0.9468387812376022
204,1,-0.08222005426141793,0.5542306061349391,-0.04077801208317733,1,0,2.0,0.9468387812376022
205,1,0.772884246647081,1.3741042210293695,0.9861652870470692,1,0,2.0,0.9468387812376022
206,1,1.0549725764278794,1.782970209706415,2.447974925702576,1,1,2.0,0.9468387812376022
207,1,1.1332116950864124,1.557441841696455,1.546058701268735,1,0,2.0,0.9468387812376022
208,1,0.28508809537864765,0.8425321745829639,1.2495796321135284,1,0,2.0,0.9468387812376022
209,1,0.4227354697291674,1.4317234698694754,2.235547472044499,1,1,2.0,0.9468387812376022
210,1,0.3391948493869633,1.102929788649676,0.7891362863952676,0,-1,2.0,0.9468387812376022
211,1,-0.19596030638493075,0.6788247136677446,1.0877441014491778,0,-1,2.0,0.9468387812376022
212,1,0.9818642262921221,1.6057557929440232,1.8868241570715087,1,0,2.0,0.9468387812376022
213,1,-0.29197819278052733,0.7420809886399916,-0.5613344307625353,1,0,2.0,0.9468387812376022
214,1,1.3042227663582915,1.637981247718996,1.4293491517633652,1,0,2.0,0.9468387812376022
215,1,-0.438197113879522,0.16802994085648998,0.5171257617200237,0,-1,2.0,0.9468387812376022
216,1,-0.7880797499571881,-0.11131671434528562,-0.09870328707433074,1,1,2.0,0.9468387812376022
217,1,-2.5740124395795383,-0.9966474871175056,0.13479374087908458,1,0,2.0,0.9468387812376022
218,1,-0.276191465455035,0.1840208399666764,0.8549557103045763,1,0,2.0,0.9468387812376022
219,1,-0.9202754881232511,0.08300718827320372,-0.4089654748803214,0,-1,2.0,0.9468387812376022
220,1,1.9245821835733292,1.5572933430143086,1.6553834748558913,1,0,2.0,0.9468387812376022
221,1,-0.19477170875492825,0.5727254675633319,0.44571212252333814,1,0,2.0,0.9468387812376022
222,1,-0.18310539018248628,0.7211325411938125,0.7585267948745656,1,1,2.0,0.9468387812376022
223,1,0.5271188815085867,1.070170932344056,0.558825528474122,0,-1,2.0,0.9468387812376022
224,1,-1.808194834119564,-0.7844778338081687,0.004603573075302569,0,-1,2.0,0.9468387812376022
225,1,-0.8551303199447999,0.277823289018321,-0.08645083320244157,1,0,2.0,0.9468387812376022
226,1,1.279752889684236,1.3767171994682446,1.7417952403312575,1,0,2.0,0.9468387812376022
227,1,0.6246839551532637,1.189593647862732,1.1343941720161388,1,0,2.0,0.9468387812376022
228,1,-0.28782744437567565,0.6104012268410158,0.4355430813864332,1,0,2.0,0.9468387812376022
229,1,1.3750145531230298,1.5734433630077789,1.4169103967111036,1,0,2.0,0.9468387812376022
230,1,-0.8241011861876891,0.02532339390961602,-0.5372462031743771,1,0,2.0,0.9468387812376022
231,1,-0.2906040431395797,0.5403890832091797,1.621942341642209,1,0,2.0,0.9468387812376022
232,1,0.8530829695775853,1.34888880502735,1.675807807689187,1,0,2.0,0.9468387812376022
233,1,-1.7839906179058946,-0.34908414687170275,0.41625710450481823,0,-1,2.0,0.9468387812376022
234,1,-0.15324886255402997,0.35159462941043745,0.09264381992030729,1,0,2.0,0.9468387812376022
235,1,0.40884538472464793,0.7353813020751518,0.3803790117398389,1,0,2.0,0.9468387812376022
236,1,0.9912552107333187,1.5466184292388985,1.490074306700095,1,0,2.0,0.9468387812376022
237,1,-2.6161442680269684,-0.8705855854233717,-1.671700733826571,0,-1,2.0,0.9468387812376022
238,1,-1.8089304773596746,-0.30637523522242444,-1.0957073195912517,0,-1,2.0,0.9468387812376022
239,1,0.1447004632902998,0.7474425927473431,1.1601314827758102,1,0,2.0,0.9468387812376022
240,1,-1.0083051919406971,-0.134165143796515,0.2544709916751693,0,-1,2.0,0.9468387812376022
241,1,-1.6767972434850795,-0.6230213938650939,0.05597417402501437,0,-1,2.0,0.9468387812376022
242,1,-1.6588188875128287,-0.08855521880009948,-0.28824326663669064,1,0,2.0,0.9468387812376022
243,1,1.420270228543553,1.9718494220052736,1.6011079109660562,1,0,2.0,0.9468387812376022
244,1,-0.5216250860609998,0.4219769692791651,-0.4634351535996922,1,0,2.0,0.9468387812376022
245,1,1.4996665898327333,2.042875602920189,1.584847099025943,1,0,2.0,0.9468387812376022
246,1,-0.6266691795854169,0.41255057638143977,0.23422375346841331,0,-1,2.0,0.9468387812376022
247,1,-1.9008754092857,-0.3099279964923153,0.5023182594274926,0,-1,2.0,0.9468387812376022
248,1,0.2219367607504802,0.9876674573590407,1.361492825027991,1,0,2.0,0.9468387812376022
249,1,-0.9760939666290069,0.17304787040963282,0.6154790338098515,1,0,2.0,0.9468387812376022
250,1,1.0198832085521732,1.3194843014157376,1.5845003631143633,1,0,2.0,0.9468387812376022
251,1,-0.7953928395559942,-0.20713606495278042,-0.5846437873105423,1,0,2.0,0.9468387812376022
252,1,-0.4701071484253141,0.5721720045628663,1.2828350207304995,0,-1,2.0,0.9468387812376022
253,1,-0.1991375397940745,0.37304324993136107,0.5412769461356524,1,0,2.0,0.9468387812376022
254,1,1.5639837614320773,1.4931153441773963,1.2110885111965237,1,0,2.0,0.9468387812376022
255,1,0.2132843552793129,0.965848026184566,0.1291215850973022,0,-1,2.0,0.9468387812376022
256,1,-1.4200239822073641,-0.3443837591573994,0.8712729888044853,0,-1,2.0,0.9468387812376022
257,1,0.6197939518442237,1.0922738605454434,0.7665218122282009,1,1,2.0,0.9468387812376022
258,1,-0.4542734120417351,0.3893353837720857,0.44543842296150726,0,-1,2.0,0.9468387812376022
259,1,-0.3077579981501355,0.6054934243873912,0.969845005267209,0,-1,2.0,0.9468387812376022
260,1,0.6360973546376326,1.6091495970367882,0.8061158957857774,1,0,2.0,0.9468387812376022
261,1,-1.2087723219032673,0.088667173347213,0.6127763358621738,0,-1,2.0,0.9468387812376022
262,1,1.4019747347158296,1.766188858920899,1.8840386987880702,1,0,2.0,0.9468387812376022
263,1,-1.16808883370605,0.1564190812164094,0.9534209139782226,1,0,2.0,0.9468387812376022
264,1,-0.6517138077115038,0.05428022540805527,0.1761954286267361,0,-1,2.0,0.9468387812376022
265,1,1.210902932629819,1.7192886798389146,1.4574368257517165,1,0,2.0,0.9468387812376022
266,1,0.9133050583629302,1.6884447493130381,2.1214447618950003,1,0,2.0,0.9468387812376022
267,1,0.8791676897587435,1.4084125417797388,1.5504416558892764,1,0,2.0,0.9468387812376022
268,1,-0.4854639229866493,0.7069138969883842,-0.3505859111679025,0,-1,2.0,0.9468387812376022
269,1,-0.2742442772252116,0.6104671259149215,0.3463065194555165,1,0,2.0,0.9468387812376022
270,1,-1.3654493828639374,-0.299168806651268,0.07055251764222209,0,-1,2.0,0.9468387812376022
271,1,-2.101754362307865,-1.2162786433633541,-1.1063602289139136,0,-1,2.0,0.9468387812376022
272,1,2.666641110890006,2.4309153455546793,2.5984338247706886,1,0,2.0,0.9468387812376022
273,1,-0.48624936912996874,0.24682939542474597,-0.2763676699793948,1,0,2.0,0.9468387812376022
274,1,-1.7699593164054708,-0.687205781809598,0.09869883538156043,0,-1,2.0,0.9468387812376022
275,1,-2.0323958236884847,-0.41045691658086597,0.5173713873323913,0,-1,2.0,0.9468387812376022
276,1,-1.0062881955050207,0.1968023406791064,-0.3872261235336504,0,-1,2.0,0.9468387812376022
277,1,1.6003012087951582,1.6716543260650423,1.4488388007049569,1,0,2.0,0.9468387812376022
278,1,-0.16448050994565977,0.3246081605893693,0.8473376091652152,0,-1,2.0,0.9468387812376022
279,1,-1.928766573740092,-0.7048399547543556,-0.51695323514105,0,-1,2.0,0.9468387812376022
280,1,2.293632914213159,2.4036303017761083,2.4806955853219184,1,0,2.0,0.9468387812376022
281,1,0.41363639061196183,1.2470554793529705,0.8484308047884282,1,0,2.0,0.9468387812376022
282,1,-1.2571610102771817,-0.13594331957302605,-0.08466427806653964,0,-1,2.0,0.9468387812376022
283,1,-0.20638524769415417,1.1035111009645864,0.8908106217708363,0,-1,2.0,0.9468387812376022
284,1,0.09928705756838435,0.40877835909906124,0.7613444204977158,1,0,2.0,0.9468387812376022
285,1,-0.39318301375686393,0.6522440804653712,-0.2110039977992726,0,-1,2.0,0.9468387812376022
